frame,time_s,track_id,class_id,class_name,confidence,x1,y1,x2,y2,x_center,y_center,width,height,review_status,review_notes
928,30.9309,2129,2,car,0.2895937263965606,423.7791442871094,491.9001770019531,458.9632568359375,518.783935546875,0.2298808395862579,0.4679093062877655,0.0183250587433576,0.0248923692852258,reviewed,
928,30.9309,2234,2,car,0.8757930994033813,0.0,503.49127197265625,156.66329956054688,569.7037353515625,0.0407977327704429,0.4968495666980743,0.0815954655408859,0.0613078363239765,reviewed,
928,30.9309,2172,2,car,0.2148821651935577,329.8465270996094,494.7510986328125,384.4191284179688,522.421142578125,0.1860066801309585,0.4709130823612213,0.0284232292324304,0.0256204102188348,reviewed,
928,30.9309,2092,2,car,0.4555775225162506,382.4893798828125,495.0130310058594,445.3956604003906,523.8565673828125,0.2155950516462326,0.47169890999794,0.0327636860311031,0.0267069786787033,reviewed,
928,30.9309,2235,2,car,0.5527094602584839,757.3342895507812,478.9950866699219,829.6295166015625,507.6135864257813,0.4132718443870544,0.4567632675170898,0.0376537628471851,0.0264986101537942,reviewed,
928,30.9309,2279,2,car,0.1939455419778823,305.3586120605469,498.2864074707031,380.3394470214844,530.8899536132812,0.1785672008991241,0.4764705598354339,0.0390525199472904,0.0301884692162275,reviewed,
928,30.9309,2298,2,car,0.4232436120510101,628.1557006835938,488.2568664550781,672.05859375,509.6179809570313,0.3385974764823913,0.4619791209697723,0.0228660907596349,0.0197788104414939,reviewed,
928,30.9309,2318,2,car,0.5950638055801392,717.44921875,485.9032897949219,758.0518798828125,508.14794921875,0.3842450678348541,0.460208922624588,0.0211472194641828,0.020596906542778,reviewed,
928,30.9309,2322,2,car,0.6703200340270996,1810.8741455078125,480.7357482910156,1882.6795654296875,520.1602172851562,0.9618629217147828,0.4633777737617492,0.0373986549675464,0.0365041382610797,reviewed,
929,30.964266666666667,749,2,car,0.9466866850852966,794.1369018554688,433.2361145019531,1265.44482421875,762.4894409179688,0.5363494157791138,0.553576648235321,0.2454728782176971,0.3048641979694366,reviewed,
929,30.964266666666667,1292,2,car,0.8525229692459106,1305.17138671875,478.6465148925781,1440.994140625,532.6641845703125,0.7151472568511963,0.4681993722915649,0.070741020143032,0.0500163622200489,reviewed,
929,30.964266666666667,2036,2,car,0.5462557673454285,455.59320068359375,489.8154602050781,531.1658935546875,518.541259765625,0.2569685280323028,0.4668318033218384,0.0393607765436172,0.0265979617834091,reviewed,
929,30.964266666666667,2126,2,car,0.3418266177177429,110.42130279541016,488.6273193359375,174.1949920654297,534.9754028320312,0.0741188302636146,0.4738901555538177,0.0332154631614685,0.0429148934781551,reviewed,
929,30.964266666666667,2129,2,car,0.2854155302047729,420.2422790527344,491.8824157714844,454.7946166992188,519.0955200195312,0.2278741896152496,0.4680453240871429,0.0179960094392299,0.0251973178237676,reviewed,
929,30.964266666666667,2234,2,car,0.8626711368560791,0.0,504.6002502441406,153.5455322265625,571.4190063476562,0.039985816925764,0.4981570839881897,0.0799716338515281,0.0618692189455032,reviewed,
929,30.964266666666667,2172,2,car,0.1035293117165565,324.755615234375,495.5080871582031,379.4518737792969,520.51025390625,0.1833873689174652,0.4703788459300995,0.0284876339137554,0.0231501553207635,reviewed,
929,30.964266666666667,2092,2,car,0.3147256374359131,377.1452941894531,494.1392211914063,450.1139526367188,524.4234619140625,0.2154321074485778,0.4715568125247955,0.0380045101046562,0.0280409641563892,reviewed,
929,30.964266666666667,2235,2,car,0.5451864004135132,758.6773681640625,478.9155578613281,833.0210571289062,507.71331787109375,0.4145048260688782,0.4567726552486419,0.0387206710875034,0.0266645923256874,reviewed,
929,30.964266666666667,2279,2,car,0.121956743299961,303.189453125,498.6061096191406,370.75390625,530.7362670898438,0.1755060851573944,0.4765474200248718,0.0351898185908794,0.029750145971775,reviewed,
929,30.964266666666667,2298,2,car,0.5340328216552734,621.3084106445312,488.6311950683594,669.650390625,509.902099609375,0.3361871838569641,0.4622839391231537,0.025178113952279,0.0196952819824218,reviewed,
929,30.964266666666667,2318,2,car,0.6457144618034363,714.9691772460938,486.274169921875,758.3342895507812,508.06939697265625,0.3836727738380432,0.4603442549705505,0.0225859954953193,0.0201807655394077,reviewed,
929,30.964266666666667,2322,2,car,0.6725812554359436,1796.9847412109375,480.1256408691406,1878.9959716796875,519.0992431640625,0.9572866559028624,0.4626041054725647,0.0427141822874546,0.0360866673290729,reviewed,
930,30.997633333333333,749,2,car,0.9472180008888244,793.1856079101562,433.0130004882813,1263.3814697265625,762.2845458984375,0.5355643630027771,0.5533785223960876,0.2448936849832534,0.3048810660839081,reviewed,
930,30.997633333333333,1292,2,car,0.8336119055747986,1301.830078125,477.8347778320313,1438.198974609375,532.0773315429688,0.7135492563247681,0.4675519168376922,0.0710254684090614,0.0502245873212814,reviewed,
930,30.997633333333333,2036,2,car,0.4535478055477142,456.5134887695313,490.5182495117188,528.5275268554688,519.0687255859375,0.2565211057662964,0.467401385307312,0.0375073105096817,0.0264356266707181,reviewed,
930,30.997633333333333,2126,2,car,0.2623572647571563,107.15482330322266,489.5073547363281,172.45452880859375,535.7074584960938,0.0728149339556694,0.4746364951133728,0.0340102650225162,0.0427778735756874,reviewed,
930,30.997633333333333,2129,2,car,0.2451760619878769,418.2122497558594,493.0632934570313,454.6355895996094,519.43994140625,0.2273041307926178,0.4687514901161194,0.0189704895019531,0.0244228225201368,reviewed,
930,30.997633333333333,2234,2,car,0.8323357105255127,0.0,505.7931823730469,150.04356384277344,572.0758666992188,0.0390738435089588,0.4990134239196777,0.0781476870179176,0.0613728575408458,reviewed,
930,30.997633333333333,2172,2,car,0.13446806371212,320.8347473144531,495.96771240234375,377.1984252929688,525.375,0.1817794740200042,0.4728438556194305,0.0293560829013586,0.027228970080614,reviewed,
930,30.997633333333333,2092,2,car,0.2803134322166443,375.0927429199219,495.2689208984375,445.8694458007813,524.7626953125,0.2137922346591949,0.4722368717193603,0.0368628650903701,0.0273090507835149,reviewed,
930,30.997633333333333,2235,2,car,0.5008008480072021,761.101806640625,478.4054565429688,836.6853637695312,507.89788818359375,0.4160903990268707,0.456621915102005,0.0393664352595806,0.0273078065365552,reviewed,
930,30.997633333333333,2279,2,car,0.1713388562202453,301.2176513671875,497.3770446777344,375.2882080078125,531.2290649414062,0.1761734038591385,0.476206511259079,0.038578413426876,0.0313444621860981,reviewed,
930,30.997633333333333,2298,2,car,0.4964697957038879,617.7362060546875,488.96685791015625,667.5768432617188,509.5303955078125,0.3347169160842895,0.4622672498226166,0.02595866471529,0.0190403126180171,reviewed,
930,30.997633333333333,2318,2,car,0.6430010199546814,713.081298828125,485.9392700195313,760.1832275390625,508.015625,0.3836626410484314,0.4601643085479736,0.0245322547852993,0.0204410701990127,reviewed,
930,30.997633333333333,2322,2,car,0.6162775158882141,1784.5821533203125,478.1886596679688,1876.624267578125,518.295166015625,0.9534391760826112,0.4613350927829742,0.0479386001825332,0.0371356531977653,reviewed,
931,31.031,749,2,car,0.9473640322685242,793.2069702148438,433.966796875,1262.9158935546875,761.2399291992188,0.5354486703872681,0.553336501121521,0.2446400672197342,0.3030306696891784,reviewed,
931,31.031,1292,2,car,0.805418074131012,1297.5411376953125,477.2015075683594,1437.6317138671875,531.7820434570312,0.7122846245765686,0.4671219885349273,0.0729638412594795,0.050537534058094,reviewed,
931,31.031,2036,2,car,0.5080182552337646,456.9635925292969,491.1619873046875,526.5557250976562,519.3876953125,0.2561248242855072,0.46784707903862,0.0362459011375904,0.0261349156498909,reviewed,
931,31.031,2126,2,car,0.2512741386890411,106.13723754882812,489.8777770996094,172.53477478027344,537.0485229492188,0.0725708305835723,0.475428819656372,0.0345820523798465,0.0436766147613525,reviewed,
931,31.031,2129,2,car,0.2097298204898834,416.9396362304688,493.7351379394531,458.096435546875,520.7321166992188,0.2278739809989929,0.4696607887744903,0.0214358326047658,0.0249972026795148,reviewed,
931,31.031,2234,2,car,0.8527079820632935,0.0,506.0183715820313,148.46156311035156,572.54736328125,0.0386618636548519,0.4993359744548797,0.0773237273097038,0.0616009198129177,reviewed,
931,31.031,2172,2,car,0.1224706247448921,328.1151123046875,496.4231262207031,377.3883361816406,525.8623046875,0.1837248504161834,0.4732802808284759,0.025663137435913,0.0272584985941648,reviewed,
931,31.031,2092,2,car,0.3326890766620636,375.0587158203125,496.99163818359375,437.1887512207031,524.9805297851562,0.2115227729082107,0.4731352627277374,0.0323593951761722,0.0259156394749879,reviewed,
931,31.031,2235,2,car,0.5004427433013916,764.0684204101562,478.4573669433594,836.255615234375,507.9969177246094,0.4167510271072387,0.4566918015480041,0.0375974960625171,0.0273514352738857,reviewed,
931,31.031,2279,2,car,0.2372982800006866,300.4487609863281,497.6009521484375,371.9454956054688,531.7640380859375,0.1751026809215545,0.4765578806400299,0.0372378826141357,0.0316324867308139,reviewed,
931,31.031,2298,2,car,0.3776867985725403,616.9502563476562,489.1489562988281,666.5486450195312,509.439453125,0.3342445194721222,0.4623094201087951,0.0258324947208166,0.0187874976545572,reviewed,
931,31.031,2318,2,car,0.6405339241027832,712.838623046875,486.0802917480469,762.234619140625,507.69049072265625,0.3841336667537689,0.4600790441036224,0.0257270820438861,0.0200094431638717,reviewed,
931,31.031,2322,2,car,0.5580729842185974,1777.18896484375,476.71630859375,1875.6865234375,517.4669799804688,0.9512696862220764,0.4602700471878052,0.0513008125126361,0.0377321019768714,reviewed,
932,31.06436666666667,749,2,car,0.9475162029266356,792.9507446289062,433.01953125,1262.2750244140625,761.6759643554688,0.5352150797843933,0.5530998110771179,0.2444397360086441,0.3043115139007568,reviewed,
932,31.06436666666667,1292,2,car,0.8091238737106323,1297.6571044921875,477.2153625488281,1438.053466796875,530.4431762695312,0.7124245762825012,0.4665085971355438,0.0731231048703193,0.0492850132286548,reviewed,
932,31.06436666666667,2036,2,car,0.5176683068275452,456.0291748046875,491.6686096191406,525.3394165039062,519.5501708984375,0.2555647492408752,0.4681568145751953,0.0360990837216377,0.0258162599056959,reviewed,
932,31.06436666666667,2126,2,car,0.3031615614891052,105.6021499633789,489.9486999511719,172.41140747070312,537.5939331054688,0.0723993629217147,0.4757141768932342,0.0347964875400066,0.0441159568727016,reviewed,
932,31.06436666666667,2129,2,car,0.224849984049797,416.2203674316406,493.73248291015625,458.8441467285156,521.0927124023438,0.2278813868761062,0.4698264896869659,0.0221998859196901,0.0253335461020469,reviewed,
932,31.06436666666667,2234,2,car,0.8580776453018188,0.0,505.9707946777344,147.3069305419922,573.0989379882812,0.0383611805737018,0.499569296836853,0.0767223611474037,0.0621556900441646,reviewed,
932,31.06436666666667,2172,2,car,0.1195214986801147,330.29058837890625,496.7721862792969,376.8527526855469,525.8616943359375,0.1841519027948379,0.4734416306018829,0.024251127615571,0.0269347298890352,reviewed,
932,31.06436666666667,2092,2,car,0.374127447605133,374.7056274414063,498.2392578125,430.7838745117188,524.9871826171875,0.2097628861665725,0.4737159311771393,0.029207419604063,0.0247665978968143,reviewed,
932,31.06436666666667,2235,2,car,0.5440525412559509,766.4700317382812,477.8161315917969,843.1428833007812,507.9764099121094,0.4191700220108032,0.4563854336738586,0.0399337783455848,0.0279261842370033,reviewed,
932,31.06436666666667,2279,2,car,0.2117321193218231,299.54449462890625,497.9148254394531,370.5877075195313,532.11474609375,0.1745135933160781,0.4768655300140381,0.0370016731321811,0.0316665917634964,reviewed,
932,31.06436666666667,2298,2,car,0.3634699285030365,616.2069702148438,489.15924072265625,666.0569458007812,509.4331970214844,0.3339228928089142,0.4623112976551056,0.0259635280817747,0.0187721811234951,reviewed,
932,31.06436666666667,2318,2,car,0.6483896374702454,712.8715209960938,486.0256958007813,762.0806884765625,507.5582885742188,0.3841021358966827,0.4599925875663757,0.0256297755986452,0.0199375860393047,reviewed,
932,31.06436666666667,2322,2,car,0.4736111462116241,1774.5303955078125,473.8991088867188,1876.1619873046875,516.7028198242188,0.950701117515564,0.4586119949817657,0.0529331192374229,0.0396330654621124,reviewed,
933,31.09773333333333,749,2,car,0.94637793302536,792.47607421875,431.9734497070313,1261.5238037109375,761.9082641601562,0.5348958373069763,0.5527229905128479,0.2442956864833831,0.3054952025413513,reviewed,
933,31.09773333333333,1292,2,car,0.8047678470611572,1300.017578125,477.6985473632813,1437.8114013671875,529.5657348632812,0.712976336479187,0.4663260579109192,0.0717676132917404,0.0480251722037792,reviewed,
933,31.09773333333333,2036,2,car,0.5164139866828918,455.1452941894531,491.9973754882813,524.3458251953125,519.8251342773438,0.2550758123397827,0.4684363603591919,0.0360419414937496,0.0257664434611797,reviewed,
933,31.09773333333333,2126,2,car,0.2957615852355957,104.48101806640624,489.805908203125,171.4033660888672,538.2265625,0.0718448981642723,0.4759409725666046,0.0348553881049156,0.0448339395225048,reviewed,
933,31.09773333333333,2129,2,car,0.2729213833808899,415.8031921386719,493.79302978515625,458.5290832519531,521.2583618164062,0.2276906967163086,0.4699311852455139,0.0222530681639909,0.0254308637231588,reviewed,
933,31.09773333333333,2234,2,car,0.8449008464813232,0.0,506.15826416015625,145.5970458984375,573.2822265625,0.0379158966243267,0.4997409284114837,0.0758317932486534,0.0621518157422542,reviewed,
933,31.09773333333333,2172,2,car,0.1186536103487014,327.59796142578125,496.7007446289063,375.4942321777344,527.49560546875,0.1830969154834747,0.4741649627685547,0.0249459743499755,0.0285137593746185,reviewed,
933,31.09773333333333,2092,2,car,0.4454831480979919,373.6604919433594,499.5968017578125,424.6753845214844,525.3926391601562,0.2078999727964401,0.4745321869850158,0.0265702567994594,0.0238850340247154,reviewed,
933,31.09773333333333,2235,2,car,0.3647010922431946,768.1691284179688,478.0746765136719,841.8658447265625,507.96527099609375,0.419279932975769,0.4564999639987945,0.0383837074041366,0.0276764761656522,reviewed,
933,31.09773333333333,2279,2,car,0.253097653388977,298.31939697265625,498.52978515625,369.1658630371094,532.420166015625,0.173824280500412,0.4772916436195373,0.0368992015719413,0.0313799828290939,reviewed,
933,31.09773333333333,2298,2,car,0.4296228587627411,615.926025390625,489.2340087890625,665.2520751953125,509.2634582519531,0.3336401283740997,0.4622673392295837,0.0256906505674123,0.0185457859188318,reviewed,
933,31.09773333333333,2318,2,car,0.6482058167457581,712.361083984375,485.8587341308594,761.07421875,507.4953002929688,0.3837071061134338,0.4598861038684845,0.0253714248538017,0.0200338568538427,reviewed,
933,31.09773333333333,2322,2,car,0.3710311353206634,1773.169189453125,472.5993041992188,1875.5675048828125,516.0828857421875,0.950191855430603,0.4577232301235199,0.0533324554562568,0.0402625761926174,reviewed,
933,31.09773333333333,2329,2,car,0.4116281569004059,1377.30322265625,473.088134765625,1476.3387451171875,515.5471801757812,0.7431359887123108,0.4577015340328216,0.0515810027718544,0.039313931018114,reviewed,
934,31.1311,749,2,car,0.9448898434638976,791.5592041015625,432.1564636230469,1260.5924072265625,761.1372680664062,0.5344144701957703,0.5524507761001587,0.2442881315946579,0.30461186170578,reviewed,
934,31.1311,1292,2,car,0.7832039594650269,1300.6702880859375,477.43017578125,1436.6229248046875,529.0797119140625,0.7128368020057678,0.4659768044948578,0.0708086639642715,0.0478236451745033,reviewed,
934,31.1311,2036,2,car,0.5342855453491211,455.0625305175781,492.3257751464844,522.556396484375,519.9962768554688,0.25458824634552,0.468667596578598,0.0351530537009239,0.0256208349019289,reviewed,
934,31.1311,2126,2,car,0.3361865282058716,101.31982421875,489.8848571777344,170.39906311035156,538.1917114257812,0.0707601234316825,0.4759613573551178,0.0359787717461586,0.0447285696864128,reviewed,
934,31.1311,2129,2,car,0.2273657917976379,416.17822265625,494.1419372558594,452.8121032714844,521.46337890625,0.2262995690107345,0.4701876640319824,0.0190801452845335,0.0252976305782794,reviewed,
934,31.1311,2234,2,car,0.8520873188972473,0.0,506.08489990234375,143.4534454345703,573.8623657226562,0.0373576693236827,0.4999755918979645,0.0747153386473655,0.0627569109201431,reviewed,
934,31.1311,2172,2,car,0.1096412390470504,326.2720642089844,496.58636474609375,375.2998352050781,528.5458984375,0.1827010214328766,0.4745982885360718,0.0255352966487407,0.0295921601355075,reviewed,
934,31.1311,2092,2,car,0.447736382484436,372.3587341308594,500.0242614746094,426.9276123046875,526.1038818359375,0.2081474959850311,0.4750593304634094,0.0284212902188301,0.0241477973759174,reviewed,
934,31.1311,2235,2,car,0.3902062177658081,770.2974853515625,478.2895202636719,840.683837890625,507.6040649414063,0.4195263981819153,0.4564321935176849,0.0366595573723316,0.027143096551299,reviewed,
934,31.1311,2279,2,car,0.1714138984680175,298.0795593261719,497.68658447265625,372.4252014160156,531.9461669921875,0.1746106147766113,0.4766818583011627,0.0387216880917549,0.0317218340933322,reviewed,
934,31.1311,2298,2,car,0.4466516673564911,615.309814453125,489.2362976074219,664.5177001953125,509.5057678222656,0.3332884013652801,0.462380588054657,0.0256291069090366,0.0187680274248123,reviewed,
934,31.1311,2318,2,car,0.6038594841957092,710.9194946289062,485.7781677246094,762.7843627929688,507.8147888183594,0.3837770521640777,0.4599967300891876,0.0270129516720771,0.0204042792320251,reviewed,
934,31.1311,2322,2,car,0.3074609637260437,1771.169677734375,472.1881408691406,1871.8359375,514.1305541992188,0.9486993551254272,0.4566290378570556,0.0524303428828716,0.0388355664908885,reviewed,
934,31.1311,2329,2,car,0.4494964480400085,1393.724365234375,476.7902526855469,1482.763427734375,515.2172241210938,0.7490853667259216,0.4592626988887787,0.0463745109736919,0.0355805307626724,reviewed,
934,31.1311,2330,2,car,0.382270485162735,235.5660400390625,497.4259948730469,365.6690368652344,533.3305053710938,0.1565716415643692,0.4772020578384399,0.067761979997158,0.0332449153065681,reviewed,
935,31.164466666666662,749,2,car,0.9439308643341064,790.4940185546875,430.9172058105469,1260.10888671875,761.3463134765625,0.53401118516922,0.5519738793373108,0.2445910722017288,0.3059528768062591,reviewed,
935,31.164466666666662,1292,2,car,0.7925765514373779,1300.507080078125,476.8930969238281,1435.8258056640625,529.154052734375,0.7125867009162903,0.4657625555992126,0.07047850638628,0.0483897738158702,reviewed,
935,31.164466666666662,2036,2,car,0.5768981575965881,453.9042663574219,492.3437805175781,522.0187377929688,519.8890991210938,0.2541466057300567,0.4686263501644134,0.0354762859642505,0.0255049243569374,reviewed,
935,31.164466666666662,2126,2,car,0.4387988150119781,100.96263885498048,489.9892578125,169.599853515625,537.7932739257812,0.0704589858651161,0.4758252203464508,0.0357485488057136,0.0442629791796207,reviewed,
935,31.164466666666662,2129,2,car,0.3102841973304748,416.3034362792969,494.3384094238281,450.6580810546875,521.17822265625,0.2257712334394455,0.4701465666294098,0.0178930442780256,0.0248516798019409,reviewed,
935,31.164466666666662,2234,2,car,0.8660117387771606,0.0,505.8094482421875,142.0215301513672,573.9747924804688,0.0369847752153873,0.499900072813034,0.0739695504307746,0.0631160587072372,reviewed,
935,31.164466666666662,2172,2,car,0.1353164166212082,328.7287902832031,496.1307067871094,374.6330871582031,523.489013671875,0.1831671595573425,0.4720461666584015,0.0239084884524345,0.0253317654132843,reviewed,
935,31.164466666666662,2092,2,car,0.5043185949325562,371.6974182128906,499.8756408691406,428.1409606933594,525.9884033203125,0.2082912474870681,0.4749370515346527,0.029397677630186,0.024178484454751,reviewed,
935,31.164466666666662,2235,2,car,0.3287692964076996,774.3765869140625,478.8677673339844,842.4093627929688,507.3640747070313,0.4210380017757416,0.4565888047218323,0.0354337356984615,0.0263854693621397,reviewed,
935,31.164466666666662,2279,2,car,0.1083486154675483,298.3125,497.38580322265625,374.50732421875,531.424072265625,0.1752135008573532,0.476300835609436,0.0396848060190677,0.0315169170498847,reviewed,
935,31.164466666666662,2298,2,car,0.4241697192192077,615.8919677734375,489.0418701171875,664.3130493164062,509.3515625,0.3333867490291595,0.4622191786766052,0.0252193138003349,0.0188052710145711,reviewed,
935,31.164466666666662,2318,2,car,0.5430320501327515,710.75146484375,485.8383483886719,761.251220703125,507.8301086425781,0.3833340406417846,0.4600316882133484,0.0263019558042287,0.0203627403825521,reviewed,
935,31.164466666666662,2322,2,car,0.1632780879735946,1771.76416015625,472.0377807617188,1870.6295166015625,512.7277221679688,0.948539972305298,0.4559099674224853,0.0514923743903636,0.0376758724451065,reviewed,
935,31.164466666666662,2329,2,car,0.6166389584541321,1395.3341064453125,475.3934631347656,1495.354248046875,515.2896118164062,0.752783477306366,0.4586495757102966,0.0520938225090503,0.0369408801198005,reviewed,
935,31.164466666666662,2330,2,car,0.4658404588699341,235.08892822265625,497.5653991699219,364.393310546875,533.46142578125,0.1561151593923568,0.4773272573947906,0.0673460289835929,0.0332370623946189,reviewed,
936,31.19783333333333,749,2,car,0.9431374669075012,790.2009887695312,429.93658447265625,1260.16162109375,761.146484375,0.5339486002922058,0.5514273047447205,0.2447711676359176,0.3066758215427398,reviewed,
936,31.19783333333333,1292,2,car,0.8051266670227051,1301.1455078125,476.575439453125,1435.817626953125,530.0841674804688,0.7127507925033569,0.4660461246967315,0.0701417252421379,0.0495451167225837,reviewed,
936,31.19783333333333,2036,2,car,0.5909417271614075,452.3202819824219,491.8645629882813,521.9979248046875,519.5504760742188,0.2537287175655365,0.4682477116584778,0.0362904407083988,0.0256351046264171,reviewed,
936,31.19783333333333,2126,2,car,0.5278748273849487,102.76685333251952,489.8657531738281,169.60043334960938,537.5001220703125,0.0709289759397506,0.4756323397159576,0.0348091572523117,0.0441058985888958,reviewed,
936,31.19783333333333,2129,2,car,0.2925009429454803,416.9083557128906,494.1712036132813,449.790771484375,520.7343139648438,0.2257028967142105,0.4698636531829834,0.0171262584626674,0.0245954729616642,reviewed,
936,31.19783333333333,2234,2,car,0.7725197672843933,0.80552077293396,505.43499755859375,141.33920288085938,573.7635498046875,0.0370168574154377,0.4996289312839508,0.0731946229934692,0.0632671788334846,reviewed,
